,username,tweet_content,n_favorites,timestamp,mentions
5672,OmarCuPe,"RT @realmadrid: ¿Que si valió la pena? Ha valido cada maldito segundo...
#CAMPEON35 https://t.co/d2hBAitmZn",0,Sat Apr 30 22:39:19 +0000 2022,['realmadrid']
5673,pontomigueI,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:39:19 +0000 2022,['realmadrid']
5674,marcosvd__,"RT @realmadrid: Hola.
#CAMPEON35 https://t.co/Up4twAgN2k",0,Sat Apr 30 22:39:19 +0000 2022,['realmadrid']
5675,perezjulian1976,"RT @realmadrid: - Luka, tú eres croata.
- Sí, sí, pero juego como brasileño.
#CAMPEON35 https://t.co/lSoNrtWzU0",0,Sat Apr 30 22:39:18 +0000 2022,['realmadrid']
5676,RKtcb,"RT @realmadrid: Hola.
#CAMPEON35 https://t.co/Up4twAgN2k",0,Sat Apr 30 22:39:18 +0000 2022,['realmadrid']
5677,zarcoksss,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:39:18 +0000 2022,['realmadrid']
5678,DaniB7anconero,"RT @realmadrid: 🏆 ¡Ejercitando brazo que se acerca el veranito!
#CAMPEON35 https://t.co/4GLm4SNV8o",0,Sat Apr 30 22:39:17 +0000 2022,['realmadrid']
5679,takubone0809,"RT @realmadrid: - Luka, tú eres croata.
- Sí, sí, pero juego como brasileño.
#CAMPEON35 https://t.co/lSoNrtWzU0",0,Sat Apr 30 22:39:16 +0000 2022,['realmadrid']
5680,jgmoncadab,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 22:39:15 +0000 2022,"['realmadrid', 'MarceloM12']"
5681,87fuku25niko,"RT @realmadrid: - ¿Con extra de fiesta?
- ¡Sí, por favor!
🚌 #CAMPEON35 🚌 https://t.co/lyC13XgDCF",0,Sat Apr 30 22:39:15 +0000 2022,['realmadrid']
5682,iLRM3,"RT @realmadrid: 🙌 ¡SOMOS EL REAL MADRID CLUB DE FÚTBOL! 🙌
#CAMPEON35 https://t.co/SR1GvNLilf",0,Sat Apr 30 22:39:14 +0000 2022,['realmadrid']
5683,lapridias,"RT @realmadrid: 🕺 ¡Hoy era el día para enseñar los pasos prohibidos! 
#CAMPEON35 https://t.co/rpX4ZCh1vw",0,Sat Apr 30 22:39:13 +0000 2022,['realmadrid']
5684,Felixfashion,"RT @realmadrid: 🥳 ¡CÓMO NO OS VAMOS A QUERER! 🥳
#CAMPEON35 https://t.co/2jKGEkS6j4",0,Sat Apr 30 22:39:12 +0000 2022,['realmadrid']
5685,RidsNueve,"RT @realmadrid: Hola.
#CAMPEON35 https://t.co/Up4twAgN2k",0,Sat Apr 30 22:39:12 +0000 2022,['realmadrid']
5686,KweffaDon,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:39:12 +0000 2022,['realmadrid']
5687,87fuku25niko,"RT @realmadrid: 🤜🤛 ¡@Benzema, un jugador de equipo!
#CAMPEON35 https://t.co/4cuCnqM5PI",0,Sat Apr 30 22:39:12 +0000 2022,"['realmadrid', 'Benzema']"
5688,jv30crf,"RT @realmadrid: ¿Que si valió la pena? Ha valido cada maldito segundo...
#CAMPEON35 https://t.co/d2hBAitmZn",0,Sat Apr 30 22:39:12 +0000 2022,['realmadrid']
5689,julimc98,"RT @realmadrid: ¿Que si valió la pena? Ha valido cada maldito segundo...
#CAMPEON35 https://t.co/d2hBAitmZn",0,Sat Apr 30 22:39:12 +0000 2022,['realmadrid']
5690,Wicho1001,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:39:11 +0000 2022,['realmadrid']
5691,_santipazos,"RT @realmadrid: Hola.
#CAMPEON35 https://t.co/Up4twAgN2k",0,Sat Apr 30 22:39:10 +0000 2022,['realmadrid']
5692,pxx2120,"RT @realmadrid: 🤍 ¡Ser madridista no tiene precio! 🤍
#CAMPEON35 https://t.co/sT782z7upg",0,Sat Apr 30 22:39:10 +0000 2022,['realmadrid']
5693,BratterC,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:39:08 +0000 2022,['realmadrid']
5694,mr_kweks,"RT @realmadrid: ¿Que si valió la pena? Ha valido cada maldito segundo...
#CAMPEON35 https://t.co/d2hBAitmZn",0,Sat Apr 30 22:39:08 +0000 2022,['realmadrid']
5695,DaniB7anconero,"RT @realmadrid: 🤝 El presidente felicitó a los campeones en el vestuario.
#RealMadrid | #CAMPEON35 https://t.co/Ceou4qddNE",0,Sat Apr 30 22:39:07 +0000 2022,['realmadrid']
5696,AaLlVvar,"RT @realmadrid: Hola.
#CAMPEON35 https://t.co/Up4twAgN2k",0,Sat Apr 30 22:39:07 +0000 2022,['realmadrid']
5697,rmd_gb,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:39:07 +0000 2022,['realmadrid']
5698,ivan_ullon,"RT @realmadrid: 🐶 Te quiero mucho @RealMadrid.
 #CAMPEON35",0,Sat Apr 30 22:39:06 +0000 2022,"['realmadrid', 'realmadrid']"
5699,87fuku25niko,"RT @realmadrid: 📲 Una actualización pendiente en el palmarés...
👉 #CAMPEON35 https://t.co/uKuvHr8zfF",0,Sat Apr 30 22:39:06 +0000 2022,['realmadrid']
5700,anthony_elias85,"RT @realmadrid: 🤜🤛 ¡@Benzema, un jugador de equipo!
#CAMPEON35 https://t.co/4cuCnqM5PI",0,Sat Apr 30 22:39:06 +0000 2022,"['realmadrid', 'Benzema']"
5701,Joelisunique,"RT @realmadrid: - ¿Con extra de fiesta?
- ¡Sí, por favor!
🚌 #CAMPEON35 🚌 https://t.co/lyC13XgDCF",0,Sat Apr 30 22:39:05 +0000 2022,['realmadrid']
5702,Wicho1001,"RT @realmadrid: Hola.
#CAMPEON35 https://t.co/Up4twAgN2k",0,Sat Apr 30 22:39:05 +0000 2022,['realmadrid']
5703,Ta_L_al_13,"RT @realmadrid: 🤜🤛 ¡@Benzema, un jugador de equipo!
#CAMPEON35 https://t.co/4cuCnqM5PI",0,Sat Apr 30 22:39:04 +0000 2022,"['realmadrid', 'Benzema']"
5704,fartonero,"RT @realmadrid: 🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆
🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆
🔝 @MarceloM12
👏 ¡El futbolista con más trofeos en la historia de nuestro club!
#RealFootball | #C…",0,Sat Apr 30 22:39:04 +0000 2022,"['realmadrid', 'MarceloM12']"
5705,87fuku25niko,"RT @realmadrid: 🤝 El presidente felicitó a los campeones en el vestuario.
#RealMadrid | #CAMPEON35 https://t.co/Ceou4qddNE",0,Sat Apr 30 22:39:03 +0000 2022,['realmadrid']
5706,pxx2120,"RT @realmadrid: - ¿Con extra de fiesta?
- ¡Sí, por favor!
🚌 #CAMPEON35 🚌 https://t.co/lyC13XgDCF",0,Sat Apr 30 22:39:01 +0000 2022,['realmadrid']
5707,87fuku25niko,"RT @realmadrid: 🏆 ¡Ejercitando brazo que se acerca el veranito!
#CAMPEON35 https://t.co/4GLm4SNV8o",0,Sat Apr 30 22:39:00 +0000 2022,['realmadrid']
5708,Astarothoz1,"RT @realmadrid: ¿Que si valió la pena? Ha valido cada maldito segundo...
#CAMPEON35 https://t.co/d2hBAitmZn",0,Sat Apr 30 22:39:00 +0000 2022,['realmadrid']
5709,Mohamed47568726,"RT @realmadrid: 😎 ¿Quién dijo estilo? 😎
#CAMPEON35 https://t.co/uT9Vq3CK5V",0,Sat Apr 30 22:39:00 +0000 2022,['realmadrid']
5710,luciferdidi931,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:58 +0000 2022,['realmadrid']
5711,andresscarlatti,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:58 +0000 2022,['realmadrid']
5712,IsabelyFernando,"RT @realmadrid: 🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆
🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆
🔝 @MarceloM12
👏 ¡El futbolista con más trofeos en la historia de nuestro club!
#RealFootball | #C…",0,Sat Apr 30 22:38:58 +0000 2022,"['realmadrid', 'MarceloM12']"
5713,87fuku25niko,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:57 +0000 2022,['realmadrid']
5714,AaLlVvar,"RT @realmadrid: ¿Que si valió la pena? Ha valido cada maldito segundo...
#CAMPEON35 https://t.co/d2hBAitmZn",0,Sat Apr 30 22:38:56 +0000 2022,['realmadrid']
5715,avianalara,"RT @realmadrid: ❤️ ¡TE QUEREMOS, CARLETTO! ❤️
#CAMPEON35 https://t.co/51lrT2MGHY",0,Sat Apr 30 22:38:54 +0000 2022,['realmadrid']
5716,takubone0809,"RT @realmadrid: 😎 ¿Quién dijo estilo? 😎
#CAMPEON35 https://t.co/uT9Vq3CK5V",0,Sat Apr 30 22:38:52 +0000 2022,['realmadrid']
5717,87fuku25niko,"RT @realmadrid: 🤍 ¡@RafaelNadal y @alcarazcarlos03 disfrutaron con la 3️⃣5️⃣ª @LaLiga del Real Madrid!
#RealMadrid | #CAMPEON35 https://t.c…",0,Sat Apr 30 22:38:52 +0000 2022,"['realmadrid', 'RafaelNadal', 'alcarazcarlos03', 'LaLiga']"
5718,MPotpourie,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:38:52 +0000 2022,['realmadrid']
5719,jorge59662955,"RT @realmadrid: Hola.
#CAMPEON35 https://t.co/Up4twAgN2k",0,Sat Apr 30 22:38:52 +0000 2022,['realmadrid']
5720,GrantRM1,"RT @realmadrid: 🏆 ¡Ejercitando brazo que se acerca el veranito!
#CAMPEON35 https://t.co/4GLm4SNV8o",0,Sat Apr 30 22:38:51 +0000 2022,['realmadrid']
5721,earncliff,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 22:38:51 +0000 2022,"['realmadrid', 'MarceloM12']"
5722,MonicaSilvanaG,"RT @sanchezcastejon: ¡Enhorabuena, @realmadrid!
 
Felicidades al equipo y a toda la afición madridista, que ya celebra la 35 Liga para el R…",0,Sat Apr 30 22:38:51 +0000 2022,"['sanchezcastejon', 'realmadrid']"
5723,EmmaRom1409,"RT @realmadrid: 🏆 ¡SOMOS #CAMPEON35!
👕 @ToniKroos
@adidasfootball | @adidas_ES | #CAMPEON35 | #THISISGRAND35A https://t.co/UrErdZVRSu",0,Sat Apr 30 22:38:51 +0000 2022,"['realmadrid', 'ToniKroos', 'adidasfootball', 'adidas_ES']"
5724,GZato,"RT @realmadrid: ELLA.
#CAMPEON35 https://t.co/ZBUzqSyQch",0,Sat Apr 30 22:38:51 +0000 2022,['realmadrid']
5725,marcosvd__,"RT @realmadrid: ELLA.
#CAMPEON35 https://t.co/ZBUzqSyQch",0,Sat Apr 30 22:38:51 +0000 2022,['realmadrid']
5726,87fuku25niko,"RT @realmadrid: 🤗 @MrAncelotti ❤️ EQUIPO 🤗
#CAMPEON35 https://t.co/ZMy2tA3DKm",0,Sat Apr 30 22:38:49 +0000 2022,"['realmadrid', 'MrAncelotti']"
5727,cr_cozatl,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:38:49 +0000 2022,['realmadrid']
5728,AaLlVvar,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:38:49 +0000 2022,['realmadrid']
5729,marcelo38298796,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:48 +0000 2022,['realmadrid']
5730,nunorealmadrid,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:38:48 +0000 2022,['realmadrid']
5731,marcosvd__,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 22:38:48 +0000 2022,['realmadrid']
5732,DaniB7anconero,"RT @realmadrid: 📲 Una actualización pendiente en el palmarés...
👉 #CAMPEON35 https://t.co/uKuvHr8zfF",0,Sat Apr 30 22:38:47 +0000 2022,['realmadrid']
5733,pxx2120,"RT @realmadrid: Oh Capitán, mi Capitán.
#CAMPEON35 https://t.co/h6PgHl5uPT",0,Sat Apr 30 22:38:47 +0000 2022,['realmadrid']
5734,87fuku25niko,"RT @realmadrid: Oh Capitán, mi Capitán.
#CAMPEON35 https://t.co/h6PgHl5uPT",0,Sat Apr 30 22:38:47 +0000 2022,['realmadrid']
5735,GodspowerPeba,"RT @realmadrid: 😎 ¿Quién dijo estilo? 😎
#CAMPEON35 https://t.co/uT9Vq3CK5V",0,Sat Apr 30 22:38:46 +0000 2022,['realmadrid']
5736,Mahadd20,RT @RafaelGarciaLAF: Marcelo y Benzema levantan la 35 Liga del Real Madrid en el Santiago Bernabéu 🤍🏆🤍 #CAMPEÓN35 #RealMadridEspanyol #Hala…,0,Sat Apr 30 22:38:46 +0000 2022,['RafaelGarciaLAF']
5737,amukeyo81,"RT @marcoasensio10: 🏆¡¡ 𝑪 𝑨 𝑴 𝑷 𝑬 𝑶 𝑵 𝑬 𝑺 !!🏆
🏟️  Os lo merecéis, sois 𝑳𝑨  𝑴𝑬𝑱𝑶𝑹  𝑨𝑭𝑰𝑪𝑰Ó𝑵  𝑫𝑬𝑳 🌍

🏆𝑪 𝑯 𝑨 𝑴 𝑷 𝑰 𝑶 𝑵 𝑺 !! 🏆
🏟️  You deserve i…",0,Sat Apr 30 22:38:46 +0000 2022,['marcoasensio10']
5738,adelaminesolta2,"RT @realmadrid: Hola.
#CAMPEON35 https://t.co/Up4twAgN2k",0,Sat Apr 30 22:38:46 +0000 2022,['realmadrid']
5739,AaLlVvar,"RT @realmadrid: 🥳 ¡CÓMO NO OS VAMOS A QUERER! 🥳
#CAMPEON35 https://t.co/2jKGEkS6j4",0,Sat Apr 30 22:38:45 +0000 2022,['realmadrid']
5740,87fuku25niko,"RT @realmadrid: Y NADA MÁS.
#CAMPEON35 https://t.co/mJopahc49L",0,Sat Apr 30 22:38:44 +0000 2022,['realmadrid']
5741,luciferdidi931,"RT @realmadrid: 🏆 ¡Ejercitando brazo que se acerca el veranito!
#CAMPEON35 https://t.co/4GLm4SNV8o",0,Sat Apr 30 22:38:43 +0000 2022,['realmadrid']
5742,markiito98,"RT @marcoasensio10: 🏆¡¡ 𝑪 𝑨 𝑴 𝑷 𝑬 𝑶 𝑵 𝑬 𝑺 !!🏆
🏟️  Os lo merecéis, sois 𝑳𝑨  𝑴𝑬𝑱𝑶𝑹  𝑨𝑭𝑰𝑪𝑰Ó𝑵  𝑫𝑬𝑳 🌍

🏆𝑪 𝑯 𝑨 𝑴 𝑷 𝑰 𝑶 𝑵 𝑺 !! 🏆
🏟️  You deserve i…",0,Sat Apr 30 22:38:42 +0000 2022,['marcoasensio10']
5743,87fuku25niko,"RT @realmadrid: 😝 Hoy pronto a casa...
#CAMPEON35 https://t.co/u5ue6C36RD",0,Sat Apr 30 22:38:41 +0000 2022,['realmadrid']
5744,Sadeeq_kabiir,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:41 +0000 2022,['realmadrid']
5745,Rx_abbati14,RT @realmadriden: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/qeIzTKVAIc,0,Sat Apr 30 22:38:41 +0000 2022,['realmadriden']
5746,ManuelAzuajePe3,"RT @realmadrid: Y NADA MÁS.
#CAMPEON35 https://t.co/mJopahc49L",0,Sat Apr 30 22:38:40 +0000 2022,['realmadrid']
5747,CarlosApa22,"RT @realmadrid: 😝 Hoy pronto a casa...
#CAMPEON35 https://t.co/u5ue6C36RD",0,Sat Apr 30 22:38:38 +0000 2022,['realmadrid']
5748,Amstermoro,"RT @realmadrid: 🐶 Te quiero mucho @RealMadrid.
 #CAMPEON35",0,Sat Apr 30 22:38:38 +0000 2022,"['realmadrid', 'realmadrid']"
5749,cabanillass1,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:38:38 +0000 2022,['realmadrid']
5750,jonasdavinci5,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:38 +0000 2022,['realmadrid']
5751,Abhireddie7,"RT @realmadrid: ¿Que si valió la pena? Ha valido cada maldito segundo...
#CAMPEON35 https://t.co/d2hBAitmZn",0,Sat Apr 30 22:38:38 +0000 2022,['realmadrid']
5752,jose92413798,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:38 +0000 2022,['realmadrid']
5753,Tankeshi_23,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:38:38 +0000 2022,['realmadrid']
5754,Gogetablues,"RT @realmadrid: 🇪🇸🇮🇹🇩🇪🏴󠁧󠁢󠁥󠁮󠁧󠁿🇫🇷
🏆 ¡Primer entrenador que conquista las cinco grandes Ligas!
👔 @MrAncelotti
#RealFootball | #CAMPEON35 https…",0,Sat Apr 30 22:38:36 +0000 2022,"['realmadrid', 'MrAncelotti']"
5755,takubone0809,"RT @realmadrid: 🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆
🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆
🔝 @MarceloM12
👏 ¡El futbolista con más trofeos en la historia de nuestro club!
#RealFootball | #C…",0,Sat Apr 30 22:38:36 +0000 2022,"['realmadrid', 'MarceloM12']"
5756,chrisscueva301,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:36 +0000 2022,['realmadrid']
5757,87fuku25niko,RT @realmadrid: #RMFans x Cibeles x #CAMPEON35 = 😍 https://t.co/dlvFumXv5G,0,Sat Apr 30 22:38:35 +0000 2022,['realmadrid']
5758,Soza_98,"RT @realmadrid: ¿Que si valió la pena? Ha valido cada maldito segundo...
#CAMPEON35 https://t.co/d2hBAitmZn",0,Sat Apr 30 22:38:35 +0000 2022,['realmadrid']
5759,ranggaanugerah_,"RT @realmadrid: 🤍 ¡NUESTRA DIOSA! 🤍
#CAMPEON35 https://t.co/OFj38FqSDk",0,Sat Apr 30 22:38:35 +0000 2022,['realmadrid']
5760,Christhee_B,"RT @RealEspartaB: 👔

Florentino Pérez &amp; Casemiro.

#CAMPEON35 🏆 https://t.co/jKFlVuIjrG",0,Sat Apr 30 22:38:35 +0000 2022,['RealEspartaB']
5761,jgmoncadab,"RT @realmadrid: 🔜 @DaniCarvajal92: ""¡Nos vemos en Cibeles!""
#CAMPEON35 https://t.co/SH2iYbwyIK",0,Sat Apr 30 22:38:34 +0000 2022,"['realmadrid', 'DaniCarvajal92']"
5762,elchefhugord,"RT @realmadrid: La foto que necesitabais, #RMFans. 
#CAMPEON35 https://t.co/ahqFsuMV1Z",0,Sat Apr 30 22:38:34 +0000 2022,['realmadrid']
5763,OscarsGranados,"RT @realmadrid: ©️ @MarceloM12: ""¡CAMPEONES! ¡Esto es para vosotros, #RMFans!""
#CAMPEON35 https://t.co/xoK7dH8zgJ",0,Sat Apr 30 22:38:33 +0000 2022,"['realmadrid', 'MarceloM12']"
